mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-535.5254     177.94035    -16.223303     1.4278568    1.2567786   -7.8538356   -6.598253   -10.549526   -12.797637    -7.9584494   -5.480839    -7.8828387   -3.9182363],[0.10161113 0.10461028 0.33675832 0.49863055 0.23300919 0.34961176 0.17042194 0.27881452 0.22922231 0.19787797 0.44941562 0.1411196 ],[26.41351765 23.18645537 27.23052896 26.72842397 27.70429759 26.30805179 44.9755941 ],112.3471467,0.005374321,3
[-5.0745688e+02  1.9327280e+02 -2.1777868e+01  4.2076582e-01  1.3796262e+00 -6.5017757e+00 -2.7257345e+00 -1.1577243e+01 -1.1079253e+01 -8.1711788e+00 -8.4340134e+00 -1.1037649e+01 -1.1080360e+01],[0.20078003 0.13630706 0.27331117 0.503029   0.20949586 0.2914337 0.29104555 0.40054977 0.3113957  0.21981077 0.38050845 0.22699597],[24.69237689 22.0564066  25.66394273 26.59962171 27.39156653 26.42772069 45.78909823],112.3471467,0.00585665,3
[-495.1165     179.66333    -22.834217     6.780097     5.18741   -3.9033904   -6.2789745  -11.672179    -9.657211   -10.85008  -11.147457   -13.844184   -12.871221 ],[0.14870474 0.29956648 0.34798244 0.22492428 0.38066372 0.18971151 0.3025897  0.17028782 0.3855533  0.6762727  0.26787323 0.20731637],[24.64018466 20.82203809 26.09885795 26.57375438 27.30042795 26.61843802 46.27640836],103.359375,0.006676685,3
[-643.347      188.93867     20.1748      -3.0865724    7.168984   -1.378056    -4.3290253  -10.289602   -15.495321   -17.057058  -16.964247   -13.87113    -10.121657 ],[0.17773108 0.12118632 0.27795714 0.26682156 0.10576066 0.12919876 0.17122094 0.664641   0.2199252  0.1733059  0.31111455 0.15708794],[23.26962221 24.43537649 29.6519151  29.89488007 28.32908157 22.81007571 42.80612496],143.5546875,0.002343552,3
[-627.2632     174.38797     12.585555    -2.4262545    7.485116   -2.641505    -6.2975497  -11.619188   -13.558006   -13.10379  -14.510844   -14.719537   -11.329579 ],[0.15809993 0.1399826  0.31964788 0.2776127  0.12135023 0.13967189 0.17748417 0.56793964 0.21349433 0.21203347 0.4736023  0.214885  ],[24.38474841 23.68575544 28.73151673 29.27985926 28.64340205 23.51269663 42.26705685],143.5546875,0.003079572,3
[-630.50854    168.15575     24.34838     -1.7786609    4.159576   -2.70317     -8.555592   -14.60204    -17.07397    -15.9054785  -13.57407    -11.806603   -10.311262 ],[0.2014328  0.1332673  0.2937951  0.22304547 0.11738662 0.28867674 0.18769604 0.47392082 0.18237036 0.22530153 0.3278116  0.15772325],[22.5756569  23.73117605 28.58405679 29.35408793 28.12799211 23.25701608 43.18394441],135.9991776,0.002863067,3
[-729.7585      92.79567     26.692165     4.7045302   -5.3259306  -13.331573   -15.677116   -17.454483   -14.840129    -8.242338   -4.717349    -3.847595    -2.261178 ],[0.03240867 0.0621404  0.2464712  0.11729711 0.43580103 0.6228184 0.14071251 0.04946373 0.1917805  0.300545   0.0876736  0.06993741],[21.38638565 26.73102841 32.04509944 26.94082871 23.26401148 19.1709357 43.45708853],135.9991776,0.002668384,3
[-6.4643640e+02  1.6000252e+02  1.1904007e+01 -1.5167712e+01 -1.1276077e+01 -1.0342591e+01 -4.4220128e+00 -9.1633120e+00 -1.5050907e+01 -1.1506302e+01 -4.5272498e+00 -1.2105285e+00 -3.9414892e-01],[0.24146011 0.09825034 0.23694567 0.13595167 0.393534   0.26868606 0.09302253 0.164599   0.11894223 0.32786068 0.08512092 0.13603322],[20.42179302 20.72182539 28.17519479 30.56473613 28.9927682  24.11526865 43.99868219],95.703125,0.002790656,3
[-578.84766    177.98349      5.2228885   -1.0650622   -1.6924074  -14.27582    -14.185957   -20.063334   -21.134869   -13.797383   -7.236111    -7.500728    -6.1836305],[0.23380527 0.09915375 0.20237182 0.12040379 0.33220845 0.2851581 0.14288048 0.32574022 0.17565331 0.3865857  0.12015172 0.18250453],[20.23654383 22.05088762 27.9138567  28.03050372 29.8785106  27.1314115 44.63072904],95.703125,0.003405767,3
[-5.1506958e+02  2.0647429e+02 -1.5147681e+01 -1.6772304e-02 -4.7595242e-01 -1.1447424e+01 -6.3750391e+00 -1.3392871e+01 -1.4925092e+01 -1.1877454e+01 -6.6914034e+00 -8.3799057e+00 -9.0387487e+00],[0.1675069  0.11961904 0.22994553 0.14843088 0.40303445 0.4021534 0.17494348 0.3240183  0.21088505 0.5082171  0.1420598  0.14711376],[23.17565502 20.91913343 25.44861324 25.40615272 27.00169036 27.64442317 45.41999399],99.38401442,0.004349806,3
[-541.31323    190.07114    -15.765478     4.9535227    2.4162178   -9.370353    -7.5019565  -15.091262   -13.882511   -10.083218   -9.111218   -13.214669   -13.800759 ],[0.12887223 0.40526247 0.24959023 0.19161054 0.29238677 0.14578179 0.28872702 0.1384106  0.3610425  0.5059135  0.12932013 0.06864598],[22.97947781 21.10003038 26.83673115 27.41358648 29.30704347 27.74062059 46.03732129],129.1992188,0.003976241,3
[-6.3354297e+02  1.5072534e+02  3.6249440e+00 -3.2492437e+00 -7.2245889e+00 -1.4078780e+01 -8.3164892e+00 -1.0588628e+01 -9.4513712e+00  3.6577865e-01  5.2355976e+00 -9.7642493e-01 -1.7234377e+00],[0.17258951 0.06842673 0.04447936 0.13255659 0.25438058 0.08871974 0.14995068 0.05776803 0.09778465 0.08148265 0.18010336 0.65734506],[20.83435217 17.69318428 29.74604279 29.93174964 30.39381694 26.98161463 45.42236259],99.38401442,0.002919998,3
[-621.22656    165.66757      4.9442596   -6.085711    -5.7400417  -10.156651    -3.3904064   -4.3643827   -5.685506    -4.1504626   -3.6988947   -6.7633505   -6.374034 ],[0.16831887 0.07646316 0.03931586 0.09170707 0.26428506 0.10755491 0.17872857 0.07097929 0.12938878 0.07162096 0.15546446 0.6753374 ],[22.46040899 19.37499033 28.83423777 30.27279888 29.7028869  26.64326968 45.2413763 ],99.38401442,0.003257039,3
[-7.3366663e+02  9.5363968e+01  2.5894150e+01 -4.3118663e+00 -1.4096634e+01 -1.9170042e+01 -1.8531775e+01 -1.5736487e+01 -9.3225336e+00 -5.7169050e-01  3.1955950e+00  1.0951700e+00 -1.5658467e+00],[0.08457731 0.17058827 0.19322927 0.0974033  0.2560557  0.16797462 0.07849537 0.18199249 0.18204907 0.5267889  0.19183211 0.04826793],[20.04519783 23.08454243 32.88465105 30.74483429 25.65046914 19.57399951 43.07397329],143.5546875,0.00191375,3
[-7.45266479e+02  9.73178253e+01  3.00085297e+01 -7.59452045e-01 -1.04701777e+01 -1.53265591e+01 -1.48491068e+01 -1.19404545e+01 -6.78296566e+00 -8.50787938e-01  2.91328698e-01 -2.39877152e+00 -4.00124645e+00],[0.0940778  0.11852474 0.1598647  0.10388958 0.30560905 0.17618966 0.09972706 0.24598369 0.20502298 0.447391   0.22933485 0.06427651],[23.06463376 23.85842898 31.47509193 30.63817893 24.76777611 18.96572855 43.30764447],99.38401442,0.001829249,3
[-715.5253      127.947685     31.909126     -3.0061555    -9.966264  -14.587084    -13.693496    -11.412183     -7.097493     -0.74722236    1.0147581    -1.5439948    -2.474586  ],[0.07756003 0.20924406 0.17349075 0.13968872 0.35445037 0.21717009 0.13926356 0.31850135 0.24456376 0.40171835 0.17458461 0.06468211],[24.77530031 25.81742777 29.90057566 31.42618472 26.86570954 20.44116157 42.948423  ],123.046875,0.002094391,3
[-666.50024    170.85191     24.62406     -5.0752544   -1.4832503  -10.271951   -13.352269   -15.857164   -16.021412   -11.733141   -8.716092   -10.305649   -13.372298 ],[0.0440195  0.15036796 0.4569002  0.1784826  0.23108068 0.20185457 0.10606881 0.22347772 0.2007237  0.6055281  0.28807288 0.06354733],[20.94721169 22.74841428 28.85540828 28.73661254 27.10013575 21.65676999 42.79571848],112.3471467,0.002448143,3
[-6.9011908e+02  1.4606474e+02  2.5663458e+01 -5.0527167e+00  1.5648693e+00 -2.1437685e-01 -1.2287432e+00 -3.5286608e+00 -7.7499690e+00 -8.0395098e+00 -8.3457651e+00 -1.0977174e+01 -1.0449064e+01],[0.12745786 0.31859618 0.16981195 0.19015183 0.47221163 0.24475104 0.1325902  0.29046938 0.24353914 0.5450285  0.28638765 0.08898188],[25.39451462 22.5590589  26.0067635  29.55810651 26.25082635 19.63178272 42.56378302],103.359375,0.002341664,3
[-643.8487     156.99182     15.711259    -2.0872319    5.786821   -4.8363457  -10.133134   -12.218396   -13.198988   -10.204673   -7.070143    -7.5438986   -8.295848 ],[0.14986397 0.42401493 0.29995212 0.21704265 0.45027745 0.18603283 0.24375331 0.12150527 0.24326327 0.3325719  0.11581264 0.12076101],[25.9737027  26.23210966 29.93531424 30.61406824 29.44565639 22.78201363 43.02360632],75.99954044,0.003293029,3
[-607.56793    187.77307     10.472037    -1.5739877    6.254082   -6.47109     -8.742581   -12.770426   -14.37834    -12.775401  -12.27536    -13.279632   -13.8205185],[0.10762279 0.2916791  0.32356298 0.19654764 0.36845163 0.20187235 0.42300823 0.1562692  0.31660616 0.47773308 0.15417705 0.12122744],[23.80489038 21.99843468 27.85945841 29.6710099  29.57768249 24.47254195 43.11052097],151.9990809,0.003079888,3
[-648.8943     152.71173     16.363155     2.3719933    6.061298   -5.844933    -9.344055   -12.871285   -13.685056    -9.863236   -8.501886   -11.179614   -12.865237 ],[0.12970005 0.29405203 0.3226847  0.20236619 0.3562501  0.22638966 0.4581706  0.18180229 0.2922031  0.3868785  0.16932192 0.17488083],[27.31290482 23.53885017 27.93978065 29.11046822 27.89654461 22.99826028 42.37030395],151.9990809,0.003567557,3
[-558.6927     183.13316     -3.908194    -1.5315244    5.209213   -8.427245    -7.5478106  -11.208505   -11.130412   -11.56995  -10.197611    -8.534752   -10.828009 ],[0.18537892 0.10616937 0.12338375 0.29001418 0.60095066 0.27693337 0.41966256 0.36551425 0.17429432 0.19779462 0.13984305 0.27924845],[26.99664736 22.9762314  26.19544446 27.66741499 29.3149916  25.42297174 43.54995295],129.1992188,0.005621706,3
[-620.58813    174.37744     16.394737    -1.9701147    5.141238   -4.7884746   -9.076168   -11.952444   -12.235623   -13.5211525  -15.122642   -13.119005    -6.792192 ],[0.44550037 0.15513447 0.13782106 0.19975697 0.57107955 0.23870431 0.12797108 0.2751098  0.13983336 0.17370597 0.08747254 0.2328308 ],[23.5439007  22.5529738  27.10740611 29.37562002 28.98160932 23.46504672 43.0748345 ],99.38401442,0.00326468,3
[-562.77527    194.04732      4.6708035   -1.595382     1.0488981  -11.029082    -6.253909   -12.642683   -14.778752   -11.956312  -12.979005   -10.220448    -5.9692225],[0.322623   0.11652791 0.09596134 0.16738269 0.5033067  0.26839572 0.18199147 0.4809832  0.22105233 0.316201   0.114958   0.20718843],[24.64723881 21.95296934 26.99063675 27.37565192 28.20527786 25.60147544 43.40651105],107.6660156,0.004386516,3
[-724.4536     111.55475      7.509846   -13.905265   -12.324279  -14.6547985  -12.990315   -14.910308   -11.977226     4.7133403   18.835854    17.982895    12.102307 ],[0.34015918 0.09935643 0.16489604 0.38990542 0.11055921 0.13759024 0.12756298 0.4026211  0.10529372 0.05685255 0.14123262 0.10979088],[18.03128244 17.51690968 30.79542257 30.09720688 28.18296629 20.76353128 43.64752509],80.74951172,0.002346548,3
[-655.61945    158.92032     15.787732    -7.1777234   -1.2541761   -4.2896557   -2.7793858   -7.668428   -13.571942   -12.532421   -6.842599    -2.2513318   -1.3350472],[0.29400963 0.10968041 0.19382702 0.14254811 0.41894442 0.3284504 0.08867962 0.0579556  0.1517971  0.22847821 0.10410359 0.27843025],[22.1357404  22.54112688 28.60329302 30.99125902 28.80440055 23.17099352 43.30548306],117.4538352,0.003043508,3
[-580.6215     196.02039     -4.954114    -9.306204    -2.3835888   -8.116137    -2.5583556   -8.99684    -11.447654   -11.455722  -12.114959    -7.38858     -4.810684 ],[0.28900415 0.11977057 0.16774201 0.15086189 0.44999543 0.30660483 0.09364522 0.11143773 0.27124336 0.45156124 0.14159022 0.17784737],[23.25401007 22.22835693 26.28965311 28.9255176  28.665784   25.93600218 44.64143016],161.4990234,0.003480491,3
[-6.3161487e+02  1.7594102e+02  2.8039532e+01 -2.7610240e+00  6.2889940e-01 -6.4183993e+00 -1.1477388e+01 -1.4087388e+01 -1.4226344e+01 -1.1277814e+01 -7.5591640e+00 -6.5634313e+00 -7.5914440e+00],[0.3825472  0.46051365 0.21279754 0.10468544 0.21517958 0.33037135 0.463701   0.3281284  0.26950744 0.22512771 0.19216189 0.1530932 ],[26.0171842  23.4839684  28.77159766 29.01403452 27.17667934 21.69063784 43.12589345],95.703125,0.003673762,3
[-648.6065     188.75417     19.922388   -10.498338    -0.9351408   -5.3942003   -7.0236607   -9.693892   -11.5656805  -11.932793  -10.982304    -8.432152    -6.756625 ],[0.47846523 0.28455505 0.18433431 0.27523857 0.29795316 0.27574125 0.24552305 0.25408676 0.207037   0.35708368 0.3205318  0.25407884],[23.43867383 22.27046208 28.69127559 29.97619204 28.33280287 21.18678694 42.97931562],95.703125,0.00288403,3
[-6.6642950e+02  1.7014220e+02  2.8236984e+01 -2.3621032e+00  5.4965320e+00  2.1979101e-01 -5.4970403e+00 -1.0578619e+01 -1.3587969e+01 -1.4090499e+01 -1.3680414e+01 -1.0516871e+01 -5.6187177e+00],[0.5346672  0.22289108 0.21100137 0.1555793  0.3275686  0.14409082 0.105652   0.30752844 0.15041763 0.17385557 0.12017724 0.3170865 ],[24.01199073 23.9388202  29.99073536 30.44634458 28.30519056 21.58508183 42.85163377],103.359375,0.002130575,3
[-636.4454     171.31448     17.248009    -1.2125278    4.3306923   -4.2190804   -8.160757   -14.0322075  -14.992106    -9.321594   -6.421647    -6.540209    -5.0900917],[0.3000815  0.10824707 0.12691723 0.13437815 0.402458   0.11140399 0.14678879 0.4228066  0.160965   0.19071196 0.11563396 0.2505427 ],[24.23157805 24.4850247  29.50955285 29.76422871 29.64735118 24.5842983 43.45174121],99.38401442,0.002877093,3
[-6.42119629e+02  1.78533295e+02  1.80482388e+01 -4.61817312e+00  6.76806831e+00  3.19963843e-01 -3.51445436e+00 -9.56948853e+00 -1.28673487e+01 -1.18584347e+01 -1.09963045e+01 -7.33800077e+00 -4.45787239e+00],[0.4565591  0.15142071 0.11761962 0.14745174 0.37210882 0.16563101 0.15816374 0.3938031  0.1750491  0.18378724 0.14828077 0.4067796 ],[24.61057753 23.42724981 28.21949023 29.60997976 28.64074023 22.9238814 43.4126687 ],99.38401442,0.002621017,3
[-638.1544      186.25636      21.893183     -3.0903134     8.488591    0.82244563   -4.5642576   -10.172151    -14.337684    -15.904994  -15.761739    -11.95611      -7.6431713 ],[0.40906575 0.14540426 0.14266647 0.12433612 0.28150338 0.15695764 0.13840961 0.3502499  0.17185819 0.27445254 0.15428297 0.37216768],[23.87459279 23.01296149 29.22361828 30.15356689 29.00087235 22.88098805 43.07807546],103.359375,0.002219007,3
[-552.37415    188.96393      5.4939613   -1.2361429    2.9573145   -9.1416645   -7.868676   -13.644828   -14.288052   -12.87499  -13.636653   -12.800922   -10.242065 ],[0.22058047 0.15157902 0.29242417 0.16334775 0.28255963 0.13844825 0.3168911  0.44092613 0.17157753 0.22889087 0.12242302 0.26331407],[22.37766377 20.9815453  25.23280721 25.9512461  27.11703954 25.29230487 43.59794974],129.1992188,0.005137747,3
[-549.7925     190.81079     -5.427239    -3.6068053    4.1639247   -5.5370703   -4.7184696  -10.618229   -10.981851    -8.955812   -9.078362    -7.121723    -4.329545 ],[0.36577344 0.19593117 0.33352852 0.26393867 0.6523469  0.22126384 0.12806909 0.22488622 0.16326863 0.22835429 0.15641019 0.36834514],[23.41028771 18.84095861 23.52167677 27.15058367 27.91475985 26.24508885 43.98268359],99.38401442,0.005365891,3
[-583.1896      201.05826       0.68361187   -1.2077239     4.393877   -8.051969     -7.3140645   -13.510852    -11.939788     -9.78109  -10.828448    -13.376452    -13.508028  ],[0.21247643 0.10923164 0.13703014 0.18231519 0.40821913 0.17991371 0.25704017 0.29070124 0.26377186 0.5803566  0.2743919  0.51869416],[23.33543096 20.49007597 25.11591014 26.55931326 28.3794632  24.67396173 43.41603695],123.046875,0.003456348,3
[-631.21466    168.5628      20.505005    -3.0095534    1.7414283   -5.42667     -8.523827   -12.45625    -13.760321   -12.537287  -11.189144   -10.939749   -10.410471 ],[0.38050053 0.20511444 0.14357066 0.11075497 0.24814951 0.3606157 0.15386632 0.24613705 0.1653933  0.36887679 0.24507023 0.14273235],[24.6802286  23.96625055 28.86549907 29.68023056 28.05801281 22.93141218 43.12818465],117.4538352,0.003368502,3
[-687.37537     132.1782        3.6274295   -11.394891     -9.711083  -13.605263    -11.300436    -16.184546    -15.33767      -0.78801495    8.9736395     5.7238464     4.348083  ],[0.22909844 0.10240486 0.23166193 0.15040664 0.08014727 0.21152139 0.15712574 0.4898045  0.18814588 0.0713871  0.16091989 0.09800968],[18.46087991 16.58908168 30.77044468 29.37029859 28.34895812 23.27303849 44.04583891],89.10290948,0.002928364,3
[-596.1736     181.64041     -3.173488    -2.6331377    2.7438116   -8.811117    -5.8276725  -12.229821   -15.363896    -9.30707   -8.223555    -9.829206    -6.746313 ],[0.26270685 0.13256715 0.27110082 0.2617492  0.16160199 0.38133192 0.15036535 0.25112325 0.2409445  0.14490063 0.26397204 0.14467801],[21.47457851 21.61641699 27.19844972 28.24265937 29.09571    25.64749091 44.49294652],89.10290948,0.003581978,3
[-5.98793884e+02  1.82453949e+02  9.99305323e-02 -8.07675743e+00  5.95268297e+00 -3.89137506e+00 -6.03368187e+00 -1.48470726e+01 -1.41429405e+01 -4.57650137e+00 -7.98588181e+00 -1.43906384e+01 -1.20984268e+01],[0.2858425  0.10686599 0.15605491 0.24013269 0.12439229 0.20498326 0.15502238 0.4589929  0.39230996 0.1716531  0.25445965 0.14995489],[22.29123949 23.44389344 27.7615018  29.00647091 30.83662255 25.68827841 44.16250473],89.10290948,0.002624048,3
[-6.2775610e+02  1.5645773e+02 -2.6301339e-01 -3.3593640e+00 -3.9199677e+00 -1.1782924e+01 -8.4990015e+00 -1.6553095e+01 -2.0860952e+01 -1.1652024e+01 -3.8381958e+00 -4.2020960e+00 -3.1079886e+00],[0.24765484 0.10063401 0.17348257 0.2953669  0.15389164 0.3485036 0.14159214 0.2678768  0.23176318 0.13460195 0.31455547 0.14006075],[18.48252933 21.37781471 28.97049844 29.19430298 28.67911167 25.34603466 44.53254852],89.10290948,0.003864325,3
[-581.68225    198.3526      13.878928   -14.210075     4.565603   -2.9999723   -6.095007    -2.5150785   -1.983741    -4.8024626   -7.0843406   -6.6386642   -3.9445195],[0.3645322  0.24595377 0.287127   0.31757316 0.4357656  0.3748567 0.38526368 0.49520913 0.36697417 0.35377285 0.24285893 0.37278765],[24.66584496 17.62381646 21.19386955 23.93984637 26.60495773 22.98570549 42.13382746],129.1992188,0.003629997,3
[-633.58844    178.04143     12.146587    -4.7131186   13.289611    4.632071    -2.32492     -6.38384    -10.726235   -16.112717  -14.981724    -9.780012    -9.91676  ],[0.381181   0.33383158 0.47980532 0.33190247 0.27271214 0.28272727 0.17371495 0.2915413  0.16428292 0.19012882 0.18262868 0.20857583],[24.81920588 24.9136697  28.64497195 30.33580874 28.85710213 22.04776558 42.50644538],66.25600962,0.002729175,3
[-662.4902     161.28851     14.300293    -4.78849     -4.2936835  -12.107206    -8.785369   -10.412427   -12.606202    -8.94971   -7.3431926   -9.614893    -8.824981 ],[0.2998198  0.13339032 0.09992182 0.20293063 0.09206726 0.15785344 0.13121432 0.41381758 0.40101597 0.10097446 0.13795143 0.10029566],[19.89014772 25.01198701 31.18026993 31.76947667 29.39561132 24.09407665 43.76304183],129.1992188,0.00281581,3
[-5.8976514e+02  1.8674557e+02  2.1275506e+00  4.1791642e-01  9.3151312e+00 -4.1112638e+00 -4.7685742e+00 -1.1048297e+01 -1.4042828e+01 -1.4734922e+01 -1.3857943e+01 -1.1159954e+01 -9.7996635e+00],[0.13015833 0.24127169 0.27400225 0.19493271 0.40169895 0.2008479 0.38604793 0.22788887 0.18260974 0.39636803 0.19825993 0.25038138],[24.8292892  23.18497038 27.13668233 28.94795952 29.44268411 24.79755891 42.7815242 ],103.359375,0.003557685,3
