mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-232.08464 213.95596 -97.31202 14.033915 28.366808 -55.051544 -8.327314 2.5693407 -36.89426 -11.678575 -4.8664303 -29.929605 -11.832128 -1.5073934 -21.14094 -5.5410657 -3.6782947 -15.937143 -2.182134 -3.3637516],[0.19755939 0.31700906 0.34610584 0.29414997 0.54626584 0.29329935 0.30947423 0.37497666 0.2865774 0.25277668 0.18927722 0.34240842],[22.18525941152671 15.740859927133556 18.307578885375083 18.15055837149828 17.440750659489893 33.519738854477076 47.25785083918348],63.02400915,0.08999459,3
[-245.82822 209.21872 -80.78767 7.849601 20.707973 -55.58305 -13.892224 -4.073183 -37.883183 -13.054986 -7.408079 -28.15254 -12.248192 -4.880309 -19.551907 -5.334696 -3.1567464 -11.95251 1.6563914 1.5346549],[0.4491599 0.16048862 0.11577586 0.13954596 0.39471188 0.21806864 0.2358378 0.61391675 0.17544384 0.10278547 0.09379999 0.29587975],[20.41111557003187 16.313326947921986 21.787027452991815 20.58278599139086 18.349316334436377 31.255155795312756 46.91379807490515],123.046875,0.09400939,3
[-167.634 97.20534 21.168282 25.548185 17.168846 22.585989 4.2397738 13.221137 -0.5393581 -2.8434832 0.63529277 1.0966963 -2.18067 0.3566757 -0.37081155 0.950192 -4.5673304 4.6849146 -5.1260276 -1.573735],[0.46283773 0.3446884 0.28408346 0.2875607 0.24659543 0.24945891 0.22792453 0.43250751 0.6503487 0.4225384 0.3412043 0.3859124],[20.419900596798566 17.95428215378426 21.27785134778675 19.723932599956065 19.714702823195747 18.453530281196695 47.04260646266666],161.4990234,0.11254197,4
[-272.52304 185.35506 -39.871235 18.287254 8.841409 -38.911575 -13.23754 -20.112463 -34.0466 -12.932374 -10.118032 -17.570837 -11.904387 -9.437667 -16.955956 -10.360832 -9.607421 -9.721748 -0.22395507 0.7255578],[0.3406474 0.22642167 0.24250408 0.29518914 0.6551258 0.18185578 0.07002012 0.18629782 0.14359047 0.11413698 0.1295016 0.31788498],[16.650439644769357 18.410272134373724 21.789436400443297 19.059608079533167 18.46920097754965 24.560897824805963 47.85150662586213],129.1992188,0.08556448,3
[-425.50443 135.17986 9.357553 -28.632414 -11.548467 -1.1404567 -4.197972 -7.0449038 -7.137159 -3.7142618 0.48940447 1.3252941 -0.5717298 -0.37867293 5.1121607 12.876978 15.148327 7.648027 -1.7883494 -3.296362],[0.10782801 0.0794593 0.23649326 0.07412818 0.18083932 0.24442293 0.0703427 0.15589812 0.108966835 0.5132849 0.23168017 0.07801376],[14.329912811398463 19.848762064903028 26.3869678793172 31.345154041852652 27.803711813058328 20.58033125790045 48.398336025241456],80.74951172,0.04593065,3
[-180.10204 87.68279 6.94029 15.552287 1.8693675 8.496284 -7.0934744 -3.446165 -6.6004605 -0.5181576 -3.810792 -1.6478024 -9.425751 -2.2908585 -5.0028048 1.6829126 -2.2637615 0.92756534 -1.3360045 4.9215674],[0.19241026 0.17938367 0.32357308 0.26962706 0.45047796 0.2838643 0.44473174 0.3885876 0.20566827 0.24637783 0.2295276 0.3927284],[18.83350132070331 16.544731177080397 20.189452729608636 19.53851037610806 19.093680014437258 18.711605076031443 49.09982898576771],83.35433468,0.08101646,4
[-128.16089 88.053696 7.6327963 15.760462 3.3549836 6.6108966 -7.858185 -3.325575 -4.548019 2.0118291 -2.4828157 0.98664176 -8.406369 -0.043244652 -4.134409 4.112044 -3.077047 0.042912755 -4.8291006 2.667264],[0.20189986 0.22232197 0.46697563 0.28722265 0.40152645 0.27508163 0.4543132 0.35581645 0.19709435 0.26187956 0.24661979 0.42287216],[18.861946144949513 14.864213446133226 19.28042455521069 19.643478314162575 18.297105799714696 18.454213203516844 49.19862620248758],83.35433468,0.08917701,4
[-137.76103 126.63349 -5.4588904 13.671059 0.33973515 0.6792329 1.0263319 -4.8293276 -12.710087 -4.4164844 -3.4243574 -4.427189 -3.407793 2.6090832 1.8715712 3.8039684 0.2869227 3.6846554 -1.0173992 1.4110298],[0.3411512 0.2078648 0.28294224 0.38402292 0.64412767 0.41998336 0.20997019 0.3160953 0.30148894 0.57441145 0.2824042 0.32730865],[18.49744042106445 15.29168945808032 18.95427662088146 18.50748981720555 20.26594795065361 19.91526407889777 47.4288519067086],161.4990234,0.10786733,4
[-189.15776 141.33203 5.9403644 31.546991 1.9275867 4.0859175 -10.060299 -3.082714 -2.5441155 0.49228412 -1.2283571 -0.98269963 -8.56816 -6.1259737 -7.724494 1.4672266 1.2373662 8.075574 2.475506 3.900882],[0.16740905 0.27344453 0.16729727 0.2580429 0.17766196 0.35963959 0.5513103 0.27255082 0.38271382 0.36815813 0.604578 0.192316],[18.22022764079712 14.842910262556858 20.769374564691585 20.042021972422187 19.548968174762233 17.47784420524959 47.389734344707165],99.38401442,0.09463399,4
[-113.295456 111.30904 -45.4437 58.497223 -9.109332 17.216717 -0.76014376 1.0873969 3.1039596 2.178678 -11.830705 7.59784 -9.694773 0.20535213 -4.6633987 -2.9420416 -5.3224664 0.894255 -5.205882 0.1306648],[0.45037603 0.63094544 0.49932352 0.5486864 0.45659173 0.3405841 0.3819578 0.28558964 0.39163283 0.25421035 0.2920203 0.3600139],[22.691883289036383 13.999067211322478 17.09658111041378 16.718889413557324 17.819930519229032 21.01054789929326 52.27837388008192],129.1992188,0.10022622,4
[-242.47687 98.02584 15.067612 21.706501 21.746569 0.66701156 -0.33553615 6.5549035 1.6466328 3.255239 1.4623963 2.2947648 1.6889727 1.374334 -0.6808634 3.9114175 -1.4755338 3.214532 -1.8451661 2.603359],[0.53360474 0.50922936 0.62519574 0.4881786 0.44338232 0.4635855 0.41840133 0.41062635 0.3919937 0.46041244 0.3792699 0.4581498],[17.4222796118648 13.855104819314267 16.396635993531177 17.357230452478717 18.988607785140264 16.531586792435128 42.719996075577875],107.6660156,0.08140405,1
[-158.02567 118.84617 3.669292 37.831882 2.507448 13.276857 8.323604 3.73547 -0.9513858 8.1841755 -7.457201 -3.8701022 -8.829001 -1.4701822 -5.4629245 -4.1654205 -8.557892 -2.4467332 -10.713526 -2.6547117],[0.53855175 0.3367779 0.2890786 0.29473555 0.4350752 0.40163505 0.34044877 0.34696886 0.37394077 0.52555835 0.46934456 0.56460243],[19.461853474190267 15.313768192601751 15.648847484156901 18.82115450928639 19.17875723859201 19.236090373827164 47.5575461253889],151.9990809,0.10533277,4
[-140.7165 92.95925 2.1198084 32.593647 7.7321887 4.249503 -1.8434898 4.564923 -6.668473 7.194736 -1.9016781 3.9307957 -0.64304006 5.127854 0.34676704 4.4714384 -4.46762 3.2487316 -2.9466276 1.3366448],[0.44151756 0.50611335 0.52959 0.47379193 0.479139 0.357661 0.36571914 0.37443212 0.45548552 0.540747 0.4650433 0.48339322],[16.3515080349462 14.065336910000218 17.73342354534647 16.150956774115308 16.266487092981986 17.345716421419482 47.66404827133337],112.3471467,0.08233663,1
[-161.34952 98.29967 6.3500404 32.10638 3.8507714 8.838891 -3.346117 11.082681 1.4592777 10.191821 -2.5995574 -1.4476167 -3.6186604 -2.7106237 -5.3565583 -2.738334 -5.596674 -0.51932585 -6.5846643 0.03315406],[0.3531892 0.43289477 0.342676 0.36371565 0.56775934 0.46437082 0.50085735 0.37096462 0.40114853 0.50020385 0.4251434 0.43014783],[17.57362594270223 13.992580573036403 16.985698985106534 17.91136439322295 17.746777544747268 17.661012520179067 47.323728799276644],117.4538352,0.09846402,1
[-94.62703 69.235664 9.822832 33.281403 7.0981164 17.602268 5.9305253 10.367441 1.3865895 9.460736 2.3267965 6.230593 1.3172395 4.1555667 0.77325374 5.26354 0.29559973 5.020798 -1.2574184 2.8100097],[0.5802288 0.52353764 0.5535469 0.53824914 0.5423259 0.58582103 0.56422496 0.64938146 0.6795148 0.68032086 0.6057453 0.5807181],[17.860578900401528 13.511024374638577 15.704213858256123 15.47286857017342 15.664072428503417 15.961652968148966 48.50975661610106],135.9991776,0.14999336,1
[-133.17027 104.11066 -17.12981 27.068047 -2.3705032 -0.048181675 -8.507766 0.8508893 -4.96699 -2.1140282 -6.0422163 0.55530626 -2.0819695 0.88158274 -2.212769 0.124614134 -4.327236 0.8228977 -6.210364 -3.718388],[0.3516377 0.20917644 0.40321895 0.31959376 0.14097075 0.18779413 0.13005282 0.23975201 0.17769225 0.16031344 0.28842652 0.28808823],[18.7491981114575 20.2566981088263 23.92701300010781 22.58734789132069 22.251393578938778 19.71658980499213 47.028738903648666],117.4538352,0.15398917,2
[-192.71085 134.71417 -35.591717 22.272772 -6.7340746 10.348019 19.558853 5.155389 -8.170686 -1.9956822 -4.2058587 1.1124921 -1.9906965 5.9797673 -7.772211 -3.9716408 -7.6767974 0.50047505 -12.153922 -1.6299151],[0.4762146 0.8442836 0.3429396 0.15416765 0.22906657 0.29763234 0.21413794 0.18959622 0.3926285 0.3929297 0.33771923 0.37406424],[21.66252267728316 15.07560482564402 17.248079346306604 19.556504624812494 19.11267582852623 19.652469806911743 48.47895923182421],86.1328125,0.07791692,4
[-141.7637 114.46739 -31.002588 16.507654 -3.1372442 5.1790023 -10.164131 5.693957 -1.1008158 6.862353 -3.7255943 -3.1950026 -5.502959 -0.8880768 -7.4491353 2.1787412 -5.0313215 2.0337672 -2.7238894 -2.4140642],[0.31572914 0.22681189 0.32935023 0.2388858 0.47064242 0.33182576 0.3114462 0.5183328 0.31935105 0.52908355 0.24607846 0.25923565],[19.14181340406529 16.627199968256786 18.955844751314554 19.688521778572806 20.645093639596247 19.403645781340888 51.01466889691769],135.9991776,0.079166666,4
[-98.96873 92.85241 -27.29626 34.393417 -1.6881754 10.577494 -2.8119605 9.397667 0.2961321 1.2139143 -3.4973223 -1.3565474 -2.589503 -0.35864002 -6.6144605 -0.59534574 -4.638616 -0.912214 -3.2342207 0.7844329],[0.33435318 0.4469143 0.5774612 0.38136312 0.45909 0.35049942 0.40797263 0.35615903 0.38660115 0.48606753 0.3236334 0.40663698],[18.010720357494026 13.99994963519311 16.83723227901856 17.376088835734095 17.214323332108716 17.71706998415957 48.28811399338688],129.1992188,0.089300506,1
[-197.73938 111.591064 0.012783243 35.5439 10.186103 17.888838 12.953883 12.818845 -1.5435143 12.774159 2.2040553 -0.951108 -2.2660675 7.8491845 3.4241123 0.26232544 -5.4126267 -1.6892786 1.8977724 8.116869],[0.4014442 0.27144235 0.230663 0.27471322 0.2727045 0.5439533 0.32567394 0.43510607 0.4996487 0.38870272 0.35788116 0.29047528],[16.80968992777857 15.846548018117502 18.032689112865686 21.966554651427938 18.878410280045422 17.60323252879166 46.23532443824614],151.9990809,0.09403357,4
[-121.650055 86.92492 -7.933761 31.649025 -30.870161 16.601381 -14.085211 12.145893 -7.8346477 11.061774 3.9585052 2.9732835 -3.3611429 2.3271413 -4.736863 4.295074 -5.1035447 3.7648728 -8.077627 1.3392074],[0.31175658 0.37303987 0.25706264 0.43532625 0.68844754 0.3723207 0.3695948 0.30267188 0.42010698 0.5075714 0.34301552 0.38552517],[19.49207265208295 14.622088686937227 18.608482101631292 18.73854257158932 17.51881992921744 17.63519571948239 57.29660444639167],112.3471467,0.08515676,4
[-225.89763 113.0084 -5.9359026 -3.9516041 -2.3860571 -11.262707 -7.0972376 -13.054197 -16.247948 0.14820017 -12.198771 -6.6972084 -18.269964 -8.324581 -7.6281457 -1.3942213 -3.4872446 -0.5527285 -10.511743 -4.722822],[0.2476324 0.09375059 0.14833279 0.14296946 0.27953303 0.18026848 0.2618069 0.3574314 0.2523315 0.58067983 0.23603524 0.27363217],[21.647897340845812 17.616290071692386 22.697944567649778 21.021764553705733 21.04034548607074 20.863040062568924 50.979733036393654],129.1992188,0.069950275,2
[-317.17487 146.49174 34.594524 47.719505 23.96821 9.895418 3.4026887 7.5312996 2.1593935 5.062231 0.8977303 -3.0377936 -1.6940002 -2.5935223 -8.338105 -4.5176454 -7.230301 -5.870566 -3.8847923 -3.8792012],[0.36972198 0.29307005 0.35519668 0.24352185 0.19375987 0.1574796 0.22547351 0.30033 0.33479172 0.35933942 0.2856233 0.37295333],[24.081880681264682 20.039635385938205 19.418733889293325 20.137065457037643 21.27557053222063 18.77467925038389 45.068195374211456],129.1992188,0.095963076,2
[-152.92975 98.33667 -2.1456842 41.62671 8.433063 15.454403 3.0879517 3.6978085 -2.6609704 7.5135217 2.8239467 5.7535534 -1.0814326 0.373778 -4.3359537 0.4521568 -4.135573 -4.2012463 -1.9297009 3.6211555],[0.39918637 0.471475 0.5621553 0.3746304 0.3219854 0.3361374 0.55226195 0.5611011 0.44534028 0.436766 0.38230664 0.47238794],[19.813041620105796 15.963828854723593 17.06111657207128 16.302483199158345 17.198817201925998 18.22104190852719 47.749726396169486],129.1992188,0.089038394,1
[-361.92404 139.1232 -4.00527 58.170826 7.9438915 -26.004269 9.595587 -6.153113 -23.558638 -10.099275 -0.06998194 -1.2934966 -14.716036 -23.46993 -13.341226 -9.360463 -15.579891 -13.6922865 -5.9728127 8.602879],[0.06678554 0.05082535 0.09917956 0.40504265 0.22383206 0.382429 0.16008875 0.13099277 0.20054255 0.19636802 0.30583763 0.19874378],[17.512252670040777 23.30057205153676 25.855804086510197 22.580292363775367 25.564702490135144 24.03212158616284 44.248759579500124],135.9991776,0.07532897,3
[-95.74194 97.99874 -31.100042 45.90805 2.3136327 11.161046 5.934901 -2.3089492 -3.8084548 6.3608713 -4.2396507 6.075231 -7.6885686 1.4274843 -6.8584757 3.6118026 -2.6088881 -4.1235905 -3.7071252 9.128368],[0.3911172 0.32593805 0.41462857 0.3520609 0.7455917 0.53289604 0.42895007 0.6087653 0.44978684 0.43542138 0.28624743 0.39264676],[19.317424297843655 13.938661998270863 16.562494744215105 18.090951833450248 18.221739173906105 21.271531348400224 49.331442713768226],117.4538352,0.09668789,1
[-51.195114 113.42563 -72.30878 -3.861783 -23.611712 -14.760937 -13.9890585 -5.2166724 -15.537604 2.5673044 -7.0909524 1.5155888 -4.1935105 1.304353 0.3870608 -1.744553 -2.776005 0.5415292 -2.7577474 1.3460059],[0.46418083 0.4527047 0.6214089 0.4286838 0.39326543 0.37193468 0.4709307 0.51764375 0.37916327 0.38434234 0.3897026 0.5144901],[12.901993529936407 13.01792038555722 16.334120778715263 15.992385794105186 16.54458154102049 19.94644650110595 50.22797502137039],172.265625,0.19524588,1
[-108.52917 84.59664 -46.56467 36.53331 -4.5683413 11.917953 1.2691448 4.184775 10.720838 4.832519 0.056216057 4.5380154 0.19784258 -3.816187 -4.924659 2.660531 -3.7906053 3.1778986 -3.0170276 -1.1393237],[0.34531814 0.5423852 0.4807125 0.3544019 0.34851223 0.30570412 0.6406011 0.3170161 0.36984316 0.5278376 0.3953296 0.368114],[19.273885663195376 14.153999665138999 18.64585249136013 17.34858571679004 18.717636642339873 19.428512418742887 48.68047412517949],103.359375,0.07733212,1
[-282.39606 125.63534 27.25994 40.950596 14.697727 16.287495 4.7080965 -0.22860986 -1.7019492 0.70053416 2.0989742 6.0730457 0.5828622 -3.02232 -4.6898723 3.0333357 -5.0142674 -4.079222 -2.0498176 -2.3634455],[0.26144043 0.4061825 0.34484237 0.29821432 0.25765273 0.17910063 0.2922855 0.20056467 0.23138091 0.3510463 0.27477136 0.2298185],[23.953819606554976 16.64052005088642 21.10483474400819 17.75468530320358 17.67513250877449 17.666307561554998 45.04466235315801],143.5546875,0.11186845,4
[-91.63674 91.04767 -5.4500294 17.281195 -0.9010224 5.7641006 -2.031161 -1.6914985 -5.8507485 1.4929286 -5.008363 -0.38569015 -4.8895006 -1.5951402 -4.216385 -0.97648066 -6.007096 1.4545215 -2.274928 1.7628924],[0.5669366 0.28932482 0.20205747 0.30468652 0.33013633 0.5526072 0.33897635 0.37298754 0.540552 0.33852524 0.28266948 0.30618095],[19.643847021418463 13.996484065136872 18.10156626423998 16.46233906346821 16.746383113724455 16.95498912743567 45.35869348419278],123.046875,0.097652465,4
[-220.72044 83.73606 24.990007 38.660553 11.160321 17.465952 2.349071 9.587383 1.5792054 9.839624 0.9311287 4.588824 0.78126866 0.6133678 -2.586671 -1.8644881 -2.2188265 -2.7999961 -9.032977 -2.7353177],[0.39578593 0.38129935 0.43046144 0.42226413 0.385632 0.43581912 0.4213905 0.4197709 0.40410385 0.42215466 0.45321846 0.40674904],[18.966104148525584 16.08362865789796 18.500250554692702 17.95721869901732 17.781308346095415 17.0395635480273 47.08879649874351],135.9991776,0.081079274,1
[-172.67229 103.74297 -10.073309 40.830067 4.2986956 10.759902 -3.33864 2.147859 3.952372 -2.9791903 -4.8545823 2.2475646 -8.771808 -0.68125486 -6.657514 0.19037476 -5.4221644 -3.1300163 -4.8228755 -5.163722],[0.34846684 0.39939818 0.3926939 0.30023792 0.36259916 0.37938073 0.48108402 0.3941822 0.2945364 0.30124518 0.33793077 0.47257882],[18.503210132473765 16.23543097538133 18.49890284938777 18.106711744985443 19.01898220573278 19.148795285979627 50.0306344448298],143.5546875,0.08671133,4
[-136.45413 115.26656 -23.494837 33.45939 7.699626 2.278789 -2.8930216 5.083515 -5.572844 -1.9003936 -7.850674 -6.4743 -5.7364583 -6.954952 -4.2945304 -3.0932975 -8.877844 0.14934608 -2.7498755 -2.2942286],[0.24202132 0.56298536 0.3277578 0.33949426 0.627901 0.3136847 0.19737153 0.15281685 0.32225677 0.52695066 0.24190724 0.21651094],[20.301928665583112 15.40478924989909 17.482064959209737 19.794521423949767 21.077120496051663 20.43942611044736 48.42132671232748],112.3471467,0.08502831,4
[-257.67242 209.08633 -11.360839 6.6021066 7.815604 -24.777485 -8.551154 -13.244458 -13.062193 -7.2951865 -7.22961 3.2387342 -6.8905444 -4.910243 -8.503477 -7.957367 -10.650892 1.8143243 -8.113599 0.91704786],[0.31994835 0.48642343 0.25859797 0.38550445 0.22823209 0.299752 0.13581808 0.35558957 0.28990385 0.0900955 0.17381679 0.084427945],[22.790644350892816 15.341021021117186 21.87864018655497 22.50680651275421 20.843794407793848 21.950932573015063 48.45399583357663],86.1328125,0.097907566,3
[-236.98831 154.46172 -12.1138 25.437109 -3.716391 3.8759925 -5.236071 0.8089558 -14.183927 -11.916649 2.0090027 -4.120061 -2.614667 -3.822653 -2.491553 -3.442209 -5.341938 -6.5017667 -3.020299 -6.2129855],[0.37984934 0.21131176 0.36364758 0.4251014 0.22236285 0.18592985 0.16927521 0.37035957 0.16903554 0.13204584 0.32004735 0.23296383],[22.41154282532047 17.785700495968044 22.16252844943029 21.67031996226557 20.994171757486555 20.983706336150824 49.46158869139094],92.28515625,0.08202009,2
[-177.12111 114.69729 -15.259125 43.56699 -9.711667 0.18770868 -1.1885352 -3.4818592 3.979451 0.65612465 -3.110223 1.5775937 -5.4932356 1.1602492 0.9257058 5.598032 -3.8423748 -2.173482 -3.5195231 -3.7591615],[0.3290694 0.5230582 0.41191858 0.31293115 0.5205469 0.345859 0.33365864 0.3879237 0.38746926 0.5557602 0.40127206 0.50476235],[18.399863646151942 14.8779168382142 18.257653991019076 19.207888576853474 18.66092037782951 21.03803359350084 49.07633429005281],172.265625,0.07713149,4
[-324.093 197.532 -39.620167 -19.738918 3.3348348 -36.657246 -24.790411 -18.053211 -34.68052 -19.37051 -17.818998 -29.225546 -15.601437 -15.077165 -23.246376 -10.432476 -10.0876255 -15.996548 -5.0416746 -3.7393463],[0.44987196 0.2221221 0.20684958 0.13734798 0.22864258 0.24082972 0.15611327 0.30510807 0.21152066 0.28567564 0.19127549 0.28279278],[23.595588945816893 19.31527051520571 21.63003485016026 20.189999445858735 20.11284156375061 29.959480863368306 45.65279161980015],198.7680288,0.07769271,3
[-67.36314 139.20528 -15.406792 26.284334 7.8910856 3.8642273 3.2025871 3.6212256 2.802938 6.5741916 -6.6520333 6.3723845 -4.8012967 0.60168344 -2.2212596 1.4894265 -4.6652613 -0.68550414 -1.7735716 -2.524581],[0.37224045 0.3417222 0.43351713 0.51697516 0.4423454 0.4796562 0.24593072 0.28905758 0.47482362 0.4096265 0.5791779 0.39960295],[21.65002566234652 16.51608952289505 19.10498823538932 18.523223929447934 18.498955040790303 22.290881169518745 47.474918356932314],123.046875,0.23212345,4
[-237.55325 125.72481 -53.770958 19.938938 -11.453667 -22.415907 -10.496346 -18.311401 -20.769833 -12.118556 -16.466808 -7.962789 -9.726456 -19.227285 -16.281094 -17.168722 -11.030457 -0.86647457 2.4134908 2.415574],[0.113431945 0.19638547 0.53764707 0.17114906 0.21870217 0.17797165 0.18193845 0.123550944 0.2567023 0.70978075 0.21075496 0.11387341],[18.82816711120357 22.220020541182578 24.92505847398546 23.628289421111212 22.72396730792597 29.361446801511544 52.15024543823544],143.5546875,0.07539357,3
