mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,filename,Emotion_Description
"[-4.7809613e+02  1.8134235e+02 -1.3461711e+01  3.9236312e+00
  6.9436979e+00 -4.9914761e+00 -5.2911472e+00 -1.0847132e+01
 -9.7659588e+00 -1.3030673e+01 -1.0648692e+01 -7.3287277e+00
 -5.3895745e+00  6.5810539e-02 -7.4406552e-01 -3.2933464e+00
 -3.6130619e-01 -9.8706657e-01 -3.9577680e+00  1.4753519e+00]","[0.30417398 0.19354728 0.3211359  0.24700564 0.23580866 0.3024108
 0.24686448 0.662069   0.2581359  0.25641096 0.1802154  0.22568834]","[23.74528631 20.18288221 24.15354013 23.02992009 24.13398657 25.29444144
 46.03456936]",117.45383522727272,0.007916309,Q2_UAm0aWvzFI8_0.mid,2
"[-469.2611     192.45802    -31.839537     3.0510316   -2.5023043
   -7.2957497   -3.3826678   -9.898752    -7.291864    -7.281962
   -6.19112     -7.37575     -6.602532    -2.7296827   -2.1971242
   -3.270171    -1.2458273   -1.2628437   -4.572834    -2.7578254]","[0.21071458 0.12769605 0.29390034 0.23202786 0.23066138 0.17660697
 0.27773952 0.6955698  0.2680095  0.16693516 0.16859786 0.1916965 ]","[24.46183089 21.16720374 23.89069427 24.97114965 25.63678782 26.82186954
 47.89466909]",123.046875,0.0075108507,Q2_UAm0aWvzFI8_1.mid,2
"[-389.8615     191.8819     -42.770496    17.999487    -1.9494171
   -4.2515965   -3.4064803   -8.518822    -5.270418    -8.952398
   -6.024872    -5.05803     -5.9527984   -4.947671    -3.9435947
   -3.4615536   -1.9917998   -2.6541424   -7.937686    -3.88636  ]","[0.4029709  0.23804912 0.3729015  0.31530556 0.2248672  0.3349838
 0.24362291 0.49664852 0.28187972 0.19488813 0.33062622 0.2459963 ]","[24.63524994 18.48337259 21.8187768  22.59199297 24.858614   27.76684072
 51.08910003]",184.5703125,0.0075764507,Q2_UE0y8MHqT-g_1.mid,2
"[-385.42426    179.24005    -44.289047    27.05135     -8.467472
   -0.9587523   -3.798227    -7.745838    -5.791283    -8.781534
   -8.917759    -9.448887    -7.322978    -5.3678274   -2.7503557
   -2.8486521   -3.0550478   -1.4229867   -5.447825    -2.8540516]","[0.3661729  0.23352607 0.21376152 0.22831598 0.21722122 0.38851112
 0.22429231 0.41753918 0.29556212 0.25256738 0.41042215 0.28522417]","[23.71604642 18.0435733  22.61232137 22.96608024 23.86336841 27.03907312
 51.53222   ]",123.046875,0.008626969,Q2_UE0y8MHqT-g_2.mid,2
"[-4.3101718e+02  1.8868404e+02 -3.7819817e+01  1.3034282e+01
  2.0585027e-01 -1.0044732e+01 -5.2281513e+00 -1.0370510e+01
 -8.0334005e+00 -1.0795992e+01 -7.6518550e+00 -7.3107314e+00
 -7.4174175e+00 -2.7177410e+00 -1.3739142e+00 -2.9033437e+00
 -1.9281719e+00 -1.5032523e+00 -3.0509083e+00  1.9126751e-02]","[0.28205395 0.19995952 0.45521295 0.3171925  0.16846915 0.28493837
 0.2785934  0.48577157 0.28107467 0.3205974  0.2879221  0.15716843]","[24.06871349 20.2643308  24.43821563 23.92577922 25.30776248 27.70215698
 47.89913871]",99.38401442307692,0.007933696,Q2_ufRISSD28XA_0.mid,2
"[-457.0698     171.17874    -44.15866     15.934558    -4.3796444
    1.7647203   -3.1489446   -7.5987287   -6.4189196  -10.3124895
   -9.105768    -9.193605    -9.048312    -5.614263    -4.2440495
   -3.6450214   -3.847743    -5.504093    -5.5700154   -1.0360212]","[0.3416333  0.24370043 0.447185   0.35499588 0.25926247 0.29653215
 0.27989173 0.50609463 0.27520669 0.28995833 0.35456914 0.22536549]","[26.98161831 20.43372967 23.27805165 25.07168626 25.33577803 26.81245993
 49.74708142]",95.703125,0.007839189,Q2_ufRISSD28XA_1.mid,2
"[-543.58514    200.16985    -16.92918      4.830043     9.175536
   -7.6035376   -4.7152     -12.388583   -14.140085   -13.846557
   -9.970389    -8.811624   -10.167107    -5.2871737   -3.1770344
   -4.3892636   -2.8274333   -3.422504    -8.5494375   -9.989566 ]","[0.26768467 0.19866593 0.2689889  0.27192545 0.16089743 0.36568877
 0.32866013 0.3306787  0.26826933 0.16221209 0.28954878 0.2760486 ]","[25.15595372 20.87994675 26.14303984 26.15787402 28.29747554 26.70361418
 44.21176137]",143.5546875,0.0038141727,Q2_UJcnNfeCN1c_1.mid,2
"[-4.8390115e+02  1.9421663e+02 -2.7004034e+01  6.4012747e+00
  3.3040855e+00 -4.6650796e+00 -3.4164548e+00 -1.1955731e+01
 -1.0544250e+01 -1.0114212e+01 -9.2651930e+00 -9.8882055e+00
 -1.1869250e+01 -8.6358604e+00 -6.5569530e+00 -6.5148406e+00
 -3.0959191e+00 -4.1320094e-01 -1.9923751e+00 -3.6142929e+00]","[0.18187714 0.15026638 0.31553772 0.24764565 0.42590672 0.23688607
 0.4164634  0.49950814 0.23683922 0.28494167 0.20045227 0.43959334]","[25.00353095 19.86542535 25.31044326 26.13436671 26.65897343 26.77367755
 47.10649376]",135.99917763157896,0.006857927,Q2_UTo7E0evQWw_0.mid,2
"[-4.6252112e+02  1.5858804e+02 -3.5660217e+01  2.2140852e+01
 -6.0873075e+00 -3.5079787e+00 -7.9388599e+00 -1.2657332e+01
 -1.1385253e+01 -1.1141961e+01 -6.4275970e+00 -5.7776303e+00
 -8.1237116e+00 -7.3448672e+00 -4.1561108e+00 -1.6619284e+00
  1.0399472e+00  2.3778220e-01 -5.4805746e+00 -3.3026936e+00]","[0.19108753 0.40206113 0.21402901 0.3126561  0.4941626  0.26592305
 0.22943208 0.20890348 0.43145677 0.31617185 0.15403527 0.22956844]","[24.43525157 20.77305728 24.71243478 25.05746134 25.37896892 26.20454638
 49.08232509]",129.19921875,0.00837197,Q2_Uu-oRTRT6uQ_0.mid,2
"[-407.1635     186.98257    -40.25667     19.438108    -8.242142
   -2.8982613   -8.074278   -10.04764     -8.568227    -9.38242
   -5.166031    -7.8636537   -7.5468884   -8.874247    -8.927653
   -6.656731    -3.7343817   -4.0648313   -8.141196    -7.554507 ]","[0.23609431 0.29619092 0.17353933 0.398392   0.53311646 0.24857086
 0.2296796  0.25441867 0.39313313 0.33397508 0.2627344  0.36981413]","[25.0372295  18.97249854 23.07683558 24.59450023 25.10212248 26.4011731
 49.94318249]",129.19921875,0.010275551,Q2_Uu-oRTRT6uQ_1.mid,2
"[-470.823      151.95332    -30.495564    14.717657    -7.358796
   -8.390751    -9.537558   -12.347815   -10.245541    -8.759507
   -3.7995033   -5.63951     -7.801232    -5.393405    -2.788721
   -0.8614286    2.3427005    2.5486326   -1.3064489    0.5926719]","[0.19335628 0.33908564 0.21842661 0.32123667 0.4168135  0.27516118
 0.5276228  0.2281363  0.3455258  0.35426664 0.16133127 0.18843213]","[24.50199796 22.28431373 24.72447824 24.53819132 23.94748703 25.31772987
 48.28574519]",129.19921875,0.010802197,Q2_Uu-oRTRT6uQ_2.mid,2
"[-541.832       187.27823      -9.472474     -4.470865     -6.748755
  -13.187049     -7.7152324   -13.37612     -14.163476     -8.894237
   -7.8643746   -11.683271     -8.623696     -2.6539085     0.64891905
    3.2109938     6.6108737     7.686654      2.2556303    -2.0069118 ]","[0.19115125 0.11040706 0.12040521 0.23621915 0.25451335 0.16228265
 0.4280699  0.45151904 0.24542722 0.44417843 0.21025164 0.34000275]","[22.84773801 23.02343478 26.42191237 26.61475291 26.71257805 25.41509242
 44.63396048]",89.10290948275862,0.005581838,Q2_WBxql6cuU7c_0.mid,2
"[-4.7454810e+02  1.8526076e+02 -3.4504272e+01  7.8689036e+00
  1.5433046e+00 -5.1641421e+00 -5.4276290e+00 -1.2046707e+01
 -8.4013901e+00 -1.0664158e+01 -1.1762159e+01 -1.2816113e+01
 -1.1361174e+01 -4.6395164e+00 -3.1252611e-01  2.3993187e+00
  4.4054618e+00 -9.2476541e-01 -5.9851079e+00 -3.7620242e+00]","[0.15153323 0.29648635 0.1925852  0.15784466 0.3100443  0.16793549
 0.27151683 0.14492461 0.34542447 0.54222375 0.21967961 0.2548971 ]","[26.04739291 21.87086653 27.46198391 26.96987825 27.87852473 27.37468049
 47.91768442]",135.99917763157896,0.0064111454,Q2_wfXSdMsd4q8_5.mid,2
"[-540.1154     178.24355    -13.888167     3.917409     1.3498529
   -7.404204    -3.8300996  -18.36228    -18.020052   -18.109526
  -17.377378   -14.222554   -14.566476    -7.7612267    1.1005782
    6.4230886    8.781569     1.0802159  -11.358012    -8.420778 ]","[0.23731562 0.16498278 0.29281327 0.17771061 0.10397013 0.11853089
 0.23967129 0.85978603 0.34987596 0.4063968  0.22946687 0.1289852 ]","[24.48953802 22.19507762 27.02752848 25.81305783 26.9293083  26.8006588
 43.78482873]",143.5546875,0.0057497276,Q2_WQrPcuy50aA_0.mid,2
"[-5.16373230e+02  1.90311386e+02 -1.48213921e+01  1.48805404e+00
 -2.70989269e-01 -9.18500328e+00 -3.86858869e+00 -1.65757828e+01
 -1.53908825e+01 -1.58556576e+01 -1.79314098e+01 -1.29568787e+01
 -9.01935577e+00 -3.82056189e+00  1.89649582e-01  1.52190733e+00
  3.17567396e+00 -1.96180749e+00 -1.19532862e+01 -8.93538284e+00]","[0.42044437 0.19364259 0.2127329  0.15343837 0.08943498 0.11085261
 0.22384508 0.7063401  0.2947106  0.44770202 0.21714607 0.14803407]","[23.36776376 22.24506254 26.72152421 26.26741345 26.43472237 26.65240715
 45.70835212]",151.99908088235293,0.005950688,Q2_WQrPcuy50aA_1.mid,2
"[-495.18054    187.77574    -26.444826     7.329026    -2.3463922
   -9.535466    -2.730343   -10.220533    -9.873998   -10.995893
   -9.952673    -7.216099    -8.57877     -7.840657    -5.72884
   -5.504845    -3.2760444   -1.089777    -5.9802155   -5.263011 ]","[0.48952252 0.27763796 0.17425412 0.2925776  0.2678023  0.5844004
 0.26494992 0.40446514 0.36481333 0.17257573 0.20890553 0.2063403 ]","[24.67756788 18.77153356 23.08009432 25.41885604 26.55412563 27.22481644
 45.58608571]",129.19921875,0.007795362,Q2_x5ibvz38jOs_0.mid,2
"[-458.83322    201.81255    -25.369879     5.639522    -2.6315022
  -12.011507    -4.173622   -14.748035   -12.15277    -10.484773
   -6.9542723   -6.637579    -8.417077    -7.173133    -7.35821
   -5.7422476   -1.0269016    1.3055909   -3.2300436   -2.9135048]","[0.419979   0.27874663 0.17038795 0.21050467 0.15671869 0.3557086
 0.20471239 0.54194486 0.61402816 0.16989818 0.09865068 0.1397108 ]","[22.26022301 19.51706675 23.93787955 24.22878508 26.31602069 27.81594249
 45.71962137]",129.19921875,0.0069650277,Q2_x5ibvz38jOs_1.mid,2
"[-514.0163      192.09885     -22.087858      7.8421464     2.4828875
   -7.6825337    -3.9260774   -12.095522     -9.351841    -10.487872
  -12.254901     -9.762203     -9.771743     -7.3367267    -1.5024871
    1.0619818     3.5492127     0.97043866   -7.9120884    -7.3763804 ]","[0.4462502  0.18616055 0.13178907 0.12364113 0.33721283 0.53861904
 0.24941784 0.24999814 0.14527677 0.29990232 0.20260318 0.14967231]","[26.10696936 22.80617772 28.01792303 28.60478493 28.78539408 27.91455177
 46.52752892]",161.4990234375,0.0055508674,Q2_XC_SiJszQx0_1.mid,2
"[-4.6490030e+02  2.0444286e+02 -2.4984959e+01  3.6862252e+00
  3.0016532e+00 -6.6993785e+00 -1.4796820e+00 -8.6049500e+00
 -7.4668269e+00 -7.6603932e+00 -1.0022369e+01 -1.0037259e+01
 -8.2934341e+00 -5.4584131e+00 -4.7663445e+00 -3.7274082e+00
 -8.4916300e-01  1.0069845e+00 -1.2387187e-01 -3.6207640e+00]","[0.3007654  0.13934506 0.14522484 0.26950133 0.53805846 0.25166756
 0.3364637  0.48366013 0.26045388 0.29504845 0.21631588 0.48957208]","[25.2582112  18.49333541 22.91533077 24.155611   25.8172425  27.62430379
 46.52364442]",143.5546875,0.007328177,Q2_XfA2KXodrOE_0.mid,2
"[-4.5461874e+02  2.0409995e+02 -2.8716057e+01  7.4832377e+00
 -3.2194433e+00 -1.0571122e+01 -3.1331427e+00 -1.2292809e+01
 -1.2012703e+01 -8.3199234e+00 -4.3631158e+00 -8.3761806e+00
 -9.6606092e+00 -5.5657873e+00 -5.7395830e+00 -3.9505403e+00
 -1.0468916e+00 -6.8433058e-01  6.3113481e-01 -2.1491480e-01]","[0.19612049 0.14844841 0.1039051  0.2159492  0.46190116 0.20491752
 0.44423193 0.5560631  0.19211914 0.2324784  0.16445094 0.39409736]","[23.04207429 18.61357147 22.79152968 23.37517211 25.12430751 27.92657675
 46.80845692]",143.5546875,0.007986144,Q2_XfA2KXodrOE_1.mid,2
"[-546.83295    203.88731    -10.777515    -3.026059     5.0110793
  -10.035276    -4.4196167  -10.494583   -14.1285925  -11.994728
  -10.1810255   -8.838298    -8.44013     -6.057431    -4.559739
   -5.6249957   -3.1444788   -1.7589424   -8.186969   -12.259331 ]","[0.48274404 0.39655206 0.15722655 0.17138799 0.1551866  0.42638686
 0.3610416  0.17850317 0.24960221 0.19177344 0.43851316 0.23370907]","[24.65028685 20.69346709 25.92722491 26.37472695 28.26039343 26.06077902
 43.78062527]",129.19921875,0.00401015,Q2_yhIncZ_Ue4E_0.mid,2
"[-5.8068677e+02  1.8433345e+02 -7.9970403e+00 -4.7241416e+00
 -3.0916755e+00 -1.0047495e+01 -4.9563500e-01 -7.2399073e+00
 -1.6204432e+01 -1.9163080e+01 -1.5960848e+01 -1.2378075e+01
 -9.3666992e+00 -2.6411057e+00 -1.7387769e-01 -2.9492195e+00
 -3.5825346e+00 -1.1850795e+00  1.9262301e+00  2.4838614e+00]","[0.30773005 0.239882   0.08698804 0.12763683 0.14980564 0.43780047
 0.27429497 0.15706712 0.26599863 0.15354554 0.38244823 0.14190365]","[20.60435745 22.65484063 26.84169062 29.42946374 29.05356427 26.84193178
 44.90485944]",129.19921875,0.0038930846,Q2_yhIncZ_Ue4E_1.mid,2
"[-551.89056    191.54994    -14.817946     2.1219757    7.077222
   -6.9613447   -1.9204332  -10.739844   -12.430344   -12.985125
  -14.775434   -12.905433   -11.785583    -8.133549    -5.3010464
   -5.76127     -1.8614061    1.607693    -3.42226     -6.826747 ]","[0.33722407 0.32906762 0.1432845  0.15611595 0.14273652 0.41403833
 0.41254956 0.17683464 0.25604245 0.21477926 0.48108664 0.2246192 ]","[24.26483973 21.43689401 26.94407757 27.38745836 28.69333769 25.93274001
 44.16833538]",135.99917763157896,0.0044936137,Q2_yhIncZ_Ue4E_2.mid,2
"[-5.3214069e+02  1.7373737e+02 -4.1073346e+00  2.7037330e+00
  2.2462902e+00 -8.0374413e+00 -8.4869947e+00 -1.5237831e+01
 -1.7469725e+01 -1.3227908e+01 -6.5681171e+00 -7.9763632e+00
 -1.0766137e+01 -8.8513823e+00 -7.9272642e+00 -7.7871733e+00
 -2.9246655e+00  4.1119534e-01 -3.7122176e+00 -6.6271787e+00]","[0.13381042 0.2892961  0.169187   0.32061103 0.13399532 0.28900763
 0.49628636 0.28849235 0.31668434 0.16883482 0.337039   0.16814028]","[24.47880281 22.34423329 28.28322632 28.52940397 29.49114905 26.80255438
 45.27180805]",184.5703125,0.0059983553,Q2_yrvKReuwVlY_0.mid,2
"[-4.8656976e+02  1.5789540e+02 -1.9407581e+01  7.6126904e+00
 -5.5340490e+00 -1.0850904e+01 -9.5327120e+00 -1.1069470e+01
 -1.1661348e+01 -8.9395590e+00 -3.0448101e+00 -5.3882923e+00
 -5.8759542e+00 -4.5981016e+00 -4.7860475e+00 -5.6011634e+00
 -3.5252254e+00 -4.0640789e-01 -2.8550990e+00 -4.8234453e+00]","[0.17587759 0.41448566 0.22116081 0.38773784 0.19089544 0.320174
 0.33258113 0.19361329 0.40031412 0.19014513 0.2910253  0.1960829 ]","[24.52304319 20.87566104 25.84534392 27.11957187 27.19027384 27.15909264
 47.8818447 ]",184.5703125,0.0090098325,Q2_yrvKReuwVlY_1.mid,2
"[-407.41925    180.46796    -35.179943    21.949652   -11.764203
   -3.7823982   -7.594176    -9.776175    -8.40138     -8.636968
   -4.88719     -7.4253697   -8.122336    -7.3713174   -6.256033
   -4.5612373   -2.985494    -0.6056038   -5.53018     -6.977123 ]","[0.16886462 0.3306707  0.19324914 0.33452705 0.15256163 0.31305647
 0.4323617  0.21819764 0.36165774 0.18197334 0.3911346  0.27492914]","[24.29968948 19.90567403 24.08737326 25.65623301 25.64575919 26.87243191
 50.26026973]",95.703125,0.009990309,Q2_yrvKReuwVlY_2.mid,2
"[-479.84872    156.9502     -23.599659    14.65738     -6.747761
   -3.0723343   -6.8013144   -8.984372    -8.217683    -6.720586
   -8.1427765  -10.527891    -9.83218     -7.3657784   -6.136188
   -4.762953    -4.943923    -1.3072407   -1.2289099   -1.968403 ]","[0.16965123 0.31772044 0.24028824 0.34332713 0.24633111 0.47560924
 0.35825187 0.23085964 0.45032892 0.22420043 0.37821934 0.20137103]","[25.75668767 20.92784191 23.84096245 25.01771648 24.71285766 24.5556567
 47.55291162]",135.99917763157896,0.011014208,Q2_yrvKReuwVlY_3.mid,2
"[-465.3169     211.32947    -25.859612     6.4397435    7.731118
   -5.3773284    1.592041    -6.3373814   -2.9233623   -4.3419113
   -6.305996    -4.8631396   -6.2790594   -6.3243947   -5.0226974
   -2.92958     -1.8442053   -4.1792502   -6.1003404   -1.7475412]","[0.3763856  0.239878   0.3555488  0.28791907 0.27671635 0.39370334
 0.35541886 0.67325777 0.31056377 0.20411873 0.24156913 0.27969792]","[24.683477   17.16029108 20.08856419 20.99673729 24.46374387 26.76638279
 45.20267507]",172.265625,0.006471889,Q2_yZGBxiNPu3k_0.mid,2
"[-509.29483    176.38405    -20.365181     7.319776     4.106802
   -4.775158    -2.5437653  -11.248315    -9.766099   -11.787496
  -11.561342   -10.762885    -8.131995    -4.179621    -5.740819
   -8.394765    -7.0477567   -4.8848033   -6.8138947   -8.430898 ]","[0.32414234 0.15328519 0.27822065 0.34023058 0.6002125  0.22746982
 0.20254773 0.3995167  0.46199396 0.23247716 0.1839573  0.46080193]","[25.30377833 21.17063153 26.02185031 26.75822364 27.6093129  26.57216342
 45.4824373 ]",89.10290948275862,0.006850011,Q2_z5ewpQwGDNw_0.mid,2
"[-4.9157672e+02  1.8096562e+02 -2.4211491e+01  8.1814251e+00
  2.0779397e+00 -5.8812013e+00 -3.1952777e+00 -1.4255834e+01
 -1.1892536e+01 -1.2191953e+01 -1.2027375e+01 -1.3958369e+01
 -1.1836339e+01 -3.1812251e+00 -3.4133124e-01 -1.0344081e+00
  4.0817973e-01 -1.4477218e+00 -8.8876209e+00 -1.1126272e+01]","[0.29358682 0.12650034 0.12152378 0.1796488  0.26640895 0.18421815
 0.31781453 0.41489106 0.23480308 0.41198757 0.24271724 0.5033463 ]","[24.62723901 21.86661328 27.23422031 26.44198165 27.66002003 27.80989655
 46.56808922]",151.99908088235293,0.0061128004,Q2_z5ewpQwGDNw_1.mid,2
"[-476.27103    190.24425    -25.91841      8.544612     1.1211694
   -6.3537126   -3.6737144  -13.4489155  -10.8297415  -11.532904
  -12.033793   -13.178117   -11.13734     -4.4028063   -2.505606
   -3.059844    -1.4635661   -1.8629727   -8.262056   -11.370837 ]","[0.26739562 0.10972966 0.15358816 0.19851053 0.37517393 0.16762784
 0.2667988  0.40512702 0.27066216 0.3412172  0.22722863 0.52875215]","[25.1988917  21.79520721 26.56087303 26.73477596 27.98080552 28.20925704
 46.89266388]",83.35433467741936,0.0065244525,Q2_z5ewpQwGDNw_2.mid,2
"[-493.26123    203.39888    -28.13003      3.833506     1.7494729
   -6.1766424   -3.0264847  -10.205503    -8.416629    -7.83044
   -7.468561    -7.623135    -9.580492    -7.2380686   -4.7312083
   -4.586917    -4.1646285   -4.8702435   -7.7674317   -3.2888303]","[0.5059138  0.29855728 0.1685616  0.164068   0.24018194 0.38584965
 0.24318749 0.5313942  0.38966534 0.14061913 0.17376852 0.21441042]","[24.82757415 20.42966495 24.23694819 25.40995582 26.45871313 26.664006
 45.84617064]",112.34714673913044,0.0071284855,Q2_ZdyiXIlKe_Y_0.mid,2
"[-5.1563751e+02  1.7735651e+02 -2.8986284e+01  1.0969689e+00
 -2.2891622e+00 -7.3082576e+00 -6.5656167e-01 -6.1316953e+00
 -7.2781000e+00 -6.8390002e+00 -5.2458663e+00 -4.7223554e+00
 -5.4756384e+00 -3.5652790e+00 -2.8241711e+00 -1.6052849e+00
  1.6152559e-01 -3.4525907e-01 -3.0149198e+00 -2.1034238e+00]","[0.18123482 0.23565266 0.2792545  0.36537415 0.2618136  0.57348
 0.47975957 0.2055201  0.23149878 0.21595106 0.4274556  0.27628645]","[25.67411249 18.22739953 22.03437938 25.21667927 25.44110604 25.83435987
 44.7063007 ]",117.45383522727272,0.008664699,Q2_ZdyiXIlKe_Y_1.mid,2
"[-5.0761404e+02  1.8056711e+02 -2.8653368e+01  7.9878211e+00
  3.8180676e-01 -6.5018635e+00 -5.6031866e+00 -1.0065158e+01
 -8.6120043e+00 -9.1047182e+00 -6.8057833e+00 -7.4686317e+00
 -9.0116253e+00 -7.0889969e+00 -5.5307622e+00 -4.9123774e+00
 -3.1136372e+00 -1.5321263e+00 -4.7214756e+00 -3.1605499e+00]","[0.3335312  0.30106747 0.19208124 0.28247842 0.27256194 0.608932
 0.3039588  0.2688237  0.25153613 0.17875278 0.2933369  0.22334288]","[25.42779315 20.3399528  24.65810615 25.14314236 26.83719403 26.07291895
 46.10992365]",112.34714673913044,0.0067116944,Q2_ZTrEoB8T9YA_0.mid,2
"[-539.1505     189.27507    -15.15705      1.2808717    1.4433379
   -9.760415    -9.066529   -11.478192   -11.720056    -9.45476
   -5.8628645   -6.746631    -6.0262218   -4.7055984   -5.1192684
   -6.0710764   -6.1345463   -6.0715733   -8.834654    -6.483224 ]","[0.41064677 0.3109992  0.15644339 0.23601356 0.1845209  0.37988684
 0.16240181 0.308368   0.41662222 0.19876884 0.22143134 0.16487299]","[24.55631613 21.4233205  26.36899748 26.76398523 27.88706844 26.01581479
 46.0478526 ]",129.19921875,0.005240527,Q2_ZTrEoB8T9YA_1.mid,2
"[-469.02182    193.15846    -35.646164    10.463921    -1.9981306
   -8.674639    -6.075281   -11.851722    -7.908755    -7.044357
   -4.929808    -5.9460106   -8.135641    -6.9304404   -5.2842956
   -4.542344    -2.4210415   -0.8777309   -5.185731    -4.5497947]","[0.42313427 0.26334527 0.2127343  0.31589568 0.35735467 0.36055955
 0.2969119  0.36682048 0.30821642 0.24845211 0.29943618 0.27652687]","[24.61112201 18.52519253 22.54568762 24.12804079 25.62109573 27.34631947
 47.85362712]",103.359375,0.0064206817,Q2_ZTrEoB8T9YA_2.mid,2
"[-428.0203      178.31676     -37.682934     17.804152     -4.450772
   -2.500927     -6.7473154    -8.146439     -8.861974     -9.761715
   -2.8712342    -1.3580815    -0.65875775   -1.9183978    -3.533949
   -4.9928756    -3.9215746    -1.9982167    -3.8141048    -0.8871748 ]","[0.37647548 0.58567464 0.2498858  0.37874782 0.47552985 0.20826922
 0.1839287  0.20762515 0.47576156 0.2319097  0.15222523 0.28180394]","[25.56541247 19.00775687 22.2702182  23.50135374 24.39402074 26.01543007
 48.15458019]",143.5546875,0.0112041775,Q2__FVzelKlBFs_0.mid,2
"[-414.8365      187.43736     -46.934296     19.996244    -10.353623
   -4.701896     -8.0742235    -8.82897      -7.874862     -8.310397
   -3.3426127    -5.9995165    -5.9077597    -5.325478     -4.0484557
   -3.5932975    -3.329618     -3.3600178    -3.4480407    -0.86292535]","[0.21920666 0.23111394 0.57907355 0.20930889 0.31434175 0.4058397
 0.19955888 0.20649722 0.20101747 0.5274767  0.2456486  0.12964809]","[24.50446831 19.73773667 23.12347044 24.44165057 24.78043358 26.8322249
 50.07606815]",143.5546875,0.010145099,Q2__FVzelKlBFs_1.mid,2
